url,OPEN DATE,CLOSED DATE,SUBJECT,model,color,price,currency,availability,description,raw_description,avg_rating,review_count,images,available_sizes,uniq_id,scraped_at,,,,,,,,
https://www.nike.com/t/sportswear-tech-fleece-little-kids-joggers-1LgwDr,05-03-2017 10.03,05-03-2017 15.23,Shorts,14020214,Purple,160,USD,InStock,"GRIDIRON LOOK.The NFL Minnesota Vikings Nike Vapor Untouchable Jersey delivers an authentic touch on game day. Sweat-wicking technology and sublimated detailing help provide all-day comfort as you rep your favorite player of all time.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.Sublimated details add breathability.Ventilation over major heat zones helps keep you cool.Product DetailsStandard fit for a relaxed, easy feelNFL shield at V-neckTagless neck labelLaser-cut embossed jock tag100% polyesterMachine washImportedShown: PurpleStyle: 32NMMVLHW63-2TA","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">GRIDIRON LOOK.</b></p><br/><p>The NFL Minnesota Vikings Nike Vapor Untouchable Jersey delivers an authentic touch on game day. Sweat-wicking technology and sublimated detailing help provide all-day comfort as you rep your favorite player of all time.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>Sublimated details add breathability.</li><li>Ventilation over major heat zones helps keep you cool.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Standard fit for a relaxed, easy feel</li><li>NFL shield at V-neck</li><li>Tagless neck label</li><li>Laser-cut embossed jock tag</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Purple</li><li>Style: 32NMMVLHW63-2TA</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/1e36d98d-b4c6-47d3-91ab-3615b4fdb009/minnesota-vikings-vapor-untouchable-randy-moss-mens-limited-football-jersey-0HVr67.png",S | M | L | XL,88d66ec2-b58a-568d-8dfa-1a1df3313a29,20-09-2022 23.37,,,,,,,,
https://www.nike.com/t/croatia-2022-23-stadium-away-womens-dri-fit-soccer-jersey-SxfJQn,05-03-2017 11.26,05-04-2017 15.28,Jersey,13941353,Fossil Stone/Fossil Rose/Psychic Purple/White,150,USD,InStock,"A CLASSIC RECRAFTED FOR COMFORT.Making iconic style even more comfortable. The Air Jordan 1 Zoom Cmft remakes the 1st Air Jordan with lightweight, low-profile cushioning and elements that improve wearability. Leathers and textiles in the upper have a broken-in feel. A lined, padded collar cups the heel for a secure fit.BenefitsA Zoom Air unit provides lightweight, responsive cushioning.Genuine and synthetic leather and textile materials in the upper for durability.Lined, padded collar provides comfort around heel and ankle.Product DetailsFoam sole with rubber sidewallsRubber tractionSocklinerShown: Fossil Stone/Fossil Rose/Psychic Purple/WhiteStyle: CT0978-201","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">A CLASSIC RECRAFTED FOR COMFORT.</b></p><br/><p>Making iconic style even more comfortable. The Air Jordan 1 Zoom Cmft remakes the 1st Air Jordan with lightweight, low-profile cushioning and elements that improve wearability. Leathers and textiles in the upper have a broken-in feel. A lined, padded collar cups the heel for a secure fit.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>A Zoom Air unit provides lightweight, responsive cushioning.</li><li>Genuine and synthetic leather and textile materials in the upper for durability.</li><li>Lined, padded collar provides comfort around heel and ankle.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Foam sole with rubber sidewalls</li><li>Rubber traction</li><li>Sockliner</li><li>Shown: Fossil Stone/Fossil Rose/Psychic Purple/White</li><li>Style: CT0978-201</li></ul></div>",4.8,120,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4b95e771-5ca2-4d71-9947-2fc8367f8e45/air-jordan-1-zoom-cmft-shoes-0d4Vf0.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/bd7bba6e-55c9-45e9-893d-310db89e1bd3/air-jordan-1-zoom-cmft-shoes-0d4Vf0.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/eb154f73-b9b6-479f-b250-d31aad099057/air-jordan-1-zoom-cmft-shoes-0d4Vf0.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/824053d0-2dfa-46de-a7c6-68889284f30a/air-jordan-1-zoom-cmft-shoes-0d4Vf0.png",M 9 / W 10.5 | M 9.5 / W 11 | M 10 / W 11.5 | M 10.5 / W 12 | M 11 / W 12.5,6b61ab80-838f-595c-9079-87ba7f2acb4b,20-09-2022 23.37,,,,,,,,
https://www.nike.com/t/therma-lockup-kansas-city-chiefs-mens-full-zip-hoodie-Tbtw3q,05-04-2017 9.11,05-08-2017 15.19,Hoodie,14154942,Thunder Blue/Particle Grey/Photo Blue/Black,89.97,USD,InStock," Travel first class in the Nike Air Pegasus 83 Premium—the callback classic. With a splash of running history, a dash of retro and a whole lot of comfort, it’s your new go-to. A leather and suede upper is easy to style, proving you don’t need a plane to take you places. Just lace up and arrive looking fresh.BenefitsUpper features luscious suede and premium leather for durable style inspired by heritage running.Foam midsole with Nike Air unit in heel delivers lasting comfort.Vintage Nike Air branding on the tongue and backtab adds to the classic '80s aesthetic.Low-cut, padded collar looks sleek and feels great.Rubber Waffle outsole gives you traction and durability.Shown: Thunder Blue/Particle Grey/Photo Blue/BlackStyle: DX3738-400","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Travel first class in the Nike Air Pegasus 83 Premium—the callback classic. With a splash of running history, a dash of retro and a whole lot of comfort, it’s your new go-to. A leather and suede upper is easy to style, proving you don’t need a plane to take you places. Just lace up and arrive looking fresh.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Upper features luscious suede and premium leather for durable style inspired by heritage running.</li><li>Foam midsole with Nike Air unit in heel delivers lasting comfort.</li><li>Vintage Nike Air branding on the tongue and backtab adds to the classic '80s aesthetic.</li><li>Low-cut, padded collar looks sleek and feels great.</li><li>Rubber Waffle outsole gives you traction and durability.</li><li>Shown: Thunder Blue/Particle Grey/Photo Blue/Black</li><li>Style: DX3738-400</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/64669fb7-f1fd-46ff-9981-0f7017e46ade/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/3b372e15-9686-41ff-a435-17699381a1c7/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/39871633-eb2a-4216-a37f-6b38d40fb444/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/98f116bf-add6-4604-8cd4-abb34234e641/air-pegasus-83-premium-mens-shoes-hJdgTj.png",6 | 6.5 | 7 | 7.5 | 8 | 8.5 | 9 | 9.5 | 10 | 10.5 | 11 | 11.5 | 12 | 13 | 14 | 15,d2c24bb4-3853-5caf-8620-734f771dd9ac,20-09-2022 23.37,,,,,,,,
https://www.nike.com/t/dri-fit-primetime-logo-san-francisco-giants-mens-shorts-z0DGWC,05-04-2017 9.16,05-04-2017 15.05,Shorts,13819495,Team Crimson,18.97,USD,InStock," Lead with your Crimson Tide loyalty in this Alabama tee, putting proud team graphics in the forefront. Follow that up with soft fabric in a boxy design for a roomy feel.Product DetailsLoose fit for a roomy feel50-100% cotton/0-50% polyesterMaterial percentages may vary. Check label for actual content.Machine washImportedShown: Team CrimsonStyle: DN8781-613","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Lead with your Crimson Tide loyalty in this Alabama tee, putting proud team graphics in the forefront. Follow that up with soft fabric in a boxy design for a roomy feel.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Loose fit for a roomy feel</li><li>50-100% cotton/0-50% polyester</li><li>Material percentages may vary. Check label for actual content.</li><li>Machine wash</li><li>Imported</li><li>Shown: Team Crimson</li><li>Style: DN8781-613</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f909a4a8-ac33-4cad-a924-f8da65789f1c/alabama-womens-boxy-t-shirt-dZGnQN.png",XS (0–2) | S (4–6) | M (8–10) | L (12–14) | XL (16–18),f717aaf3-6fe3-5e35-b855-8fe49375a9aa,20-09-2022 23.37,,,,,,,,
https://www.nike.com/t/city-connect-wordmark-kansas-city-royals-mens-t-shirt-8VMhxT,05-04-2017 14.58,05-04-2017 15.19,T-Shirt,13018897,Black,18,USD,OutOfStock,"CLASSIC COMFORT.The Nike Hat is made with soft cotton twill fabric in a classic 6-panel design for comfortable coverage. The adjustable strap at the back lets little ones find a the perfect fit.Product DetailsCircumference: 19.5"" Brim length: 2.5""100% cottonHand WashImportedShown: BlackStyle: 8A2854-023","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">CLASSIC COMFORT.</b></p><br/><p>The Nike Hat is made with soft cotton twill fabric in a classic 6-panel design for comfortable coverage. The adjustable strap at the back lets little ones find a the perfect fit.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Circumference: 19.5"" Brim length: 2.5""</li><li>100% cotton</li><li>Hand Wash</li><li>Imported</li><li>Shown: Black</li><li>Style: 8A2854-023</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a364b703-76e2-460e-8126-16b5e3fd0c30/little-kids-jdi-hat-JzwF8x.png",,c853fd7a-bb00-5143-9386-37583e24898e,20-09-2022 23.38,,,,,,,,
https://www.nike.com/t/portugal-2022-23-stadium-home-mens-dri-fit-soccer-shorts-whL9Wc,05-05-2017 11.52,05-10-2017 9.41,Shorts,14248521,Black/Smoke Grey,13.97,USD,InStock," The Nike Fury Headband features a wide design and sweat-wicking technology to help you stay dry, comfortable and focused during your workout.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Silicone grips your hair and helps keep the band in place.Product DetailsWidth: 2.5""79% polyester/14% silicone/7% spandexHand washImportedShown: Black/Smoke GreyStyle: N1003038-061","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>The Nike Fury Headband features a wide design and sweat-wicking technology to help you stay dry, comfortable and focused during your workout.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Silicone grips your hair and helps keep the band in place.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Width: 2.5""</li><li>79% polyester/14% silicone/7% spandex</li><li>Hand wash</li><li>Imported</li><li>Shown: Black/Smoke Grey</li><li>Style: N1003038-061</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/94632fe9-eeb5-41ef-9dc5-eb6ee6e81990/fury-mens-printed-headband-GmltrG.png",,7c68f3bf-2bf2-55b0-99b1-d574ba6ea53a,20-09-2022 23.38,,,,,,,,
https://www.nike.com/t/legacy91-unc-hat-m8jP7l,05-05-2017 16.13,06/23/2017 10:35:00 AM,Hat,12592860,Black,69.97,USD,OutOfStock,"MAKE A STATEMENT.Bold and contemporary with a nod to vintage glamour, the Nike Myriad Sunglasses feature a durable yet lightweight frame that wears well during all your daily activities.Benefits4-base flat lens and slim profile provides everyday coverage.Product DetailsDurable, high-tension hingesLightweight, durable injected frameShown: BlackStyle: EV1153-001","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">MAKE A STATEMENT.</b></p><br/><p>Bold and contemporary with a nod to vintage glamour, the Nike Myriad Sunglasses feature a durable yet lightweight frame that wears well during all your daily activities.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>4-base flat lens and slim profile provides everyday coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Durable, high-tension hinges</li><li>Lightweight, durable injected frame</li><li>Shown: Black</li><li>Style: EV1153-001</li></ul></div>",5,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/teuorhvtz4yoacqebuqb/myriad-sunglasses-LjMP6s.png",,0193dc28-a869-501e-8f88-b20e43a80d9b,20-09-2022 23.39,,,,,,,,
https://www.nike.com/t/rewind-playback-helmet-tennessee-titans-mens-long-sleeve-t-shirt-dq5Ngw,05-08-2017 6.08,05-10-2017 9.45,T-Shirt,14234141,Black,85,USD,,"LIGHTWEIGHT COVERAGE.The Nike Dri-FIT Crucial Catch (NFL Buffalo Bills) Hoodie gets you ready for game day with a nod to a great cause. It Is equipped with a front pocket for convenient storage on the go.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.The hood and adjustable drawstring help provide extra coverage.Product Details91% polyester/9% elastaneMachine washImportedShown: BlackStyle: NS5600AZU4-8UQ","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LIGHTWEIGHT COVERAGE.</b></p><br/><p>The Nike Dri-FIT Crucial Catch (NFL Buffalo Bills) Hoodie gets you ready for game day with a nod to a great cause. It Is equipped with a front pocket for convenient storage on the go.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>The hood and adjustable drawstring help provide extra coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>91% polyester/9% elastane</li><li>Machine wash</li><li>Imported</li><li>Shown: Black</li><li>Style: NS5600AZU4-8UQ</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/22a5a49a-427c-4923-ab54-38ec9e04d6d8/dri-fit-crucial-catch-buffalo-bills-womens-pullover-hoodie-p3NB8x.png",,dc43a48d-3767-5991-9608-f5ef49c4c9d8,20-09-2022 23.39,,,,,,,,
https://www.nike.com/t/denver-nuggets-filip-pagowski-mens-nba-t-shirt-WXs14r,05-08-2017 9.29,05/19/2017 10:53:00 AM,T-Shirt,12377334,White/Black/Tour Yellow/White,76.97,USD,InStock,"LEGENDARY SNEAKER FOR A LEGENDARY STRIDE.With a nod to the 1982 classic, the Nike Air Force 1 LV8 Utility keeps you looking fresh off the court in premium leather.BenefitsReal and synthetic leather elevates the look of the '82 classic.Encapsulated Air-Sole unit cushions your step.Rubber outsole with pivot point is the same as the original.Perforations help enhance ventilation.Shown: White/Black/Tour Yellow/WhiteStyle: AR1708-100","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LEGENDARY SNEAKER FOR A LEGENDARY STRIDE.</b></p><br/><p>With a nod to the 1982 classic, the Nike Air Force 1 LV8 Utility keeps you looking fresh off the court in premium leather.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Real and synthetic leather elevates the look of the '82 classic.</li><li>Encapsulated Air-Sole unit cushions your step.</li><li>Rubber outsole with pivot point is the same as the original.</li><li>Perforations help enhance ventilation.</li><li>Shown: White/Black/Tour Yellow/White</li><li>Style: AR1708-100</li></ul></div>",,,,W 5.5 / 4Y | W 6 / 4.5Y | W 6.5 / 5Y,c6ea8003-c9ff-5902-81d1-239036cb5784,20-09-2022 23.39,,,,,,,,
https://www.nike.com/t/hurley-palmdale-boys-board-shorts-rJTJtK,05-08-2017 9.53,05-09-2017 7.38,Shorts,13921844,Rush Blue/College Navy/White,90,USD,InStock,"ELEVATE YOUR TRAINING.The Chelsea FC Strike Track Jacket has design details specifically tailored for soccer’s rising stars. A slim, streamlined fit ensures that nothing comes between you and the ball, and sweat-wicking fabric helps keep you cool and composed while fine-tuning your skills.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Side pockets let you store your essentials.Product DetailsSlim fit for a tailored feel100% polyesterMachine washImportedShown: Rush Blue/College Navy/WhiteStyle: DJ8533-495","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">ELEVATE YOUR TRAINING.</b></p><br/><p>The Chelsea FC Strike Track Jacket has design details specifically tailored for soccer’s rising stars. A slim, streamlined fit ensures that nothing comes between you and the ball, and sweat-wicking fabric helps keep you cool and composed while fine-tuning your skills.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Side pockets let you store your essentials.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Slim fit for a tailored feel</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Rush Blue/College Navy/White</li><li>Style: DJ8533-495</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/31d0b554-f08d-4d96-9e77-23aca9301e36/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0f557c24-d910-4bdf-9ec4-6dd227b719bc/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d83b0d77-7f6a-4308-bc19-58ae1eb21470/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7d73273c-7c6c-411d-ac61-5d80cf5537ec/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png",S | M | L | XL | 2XL | 3XL,4a78cb68-fb63-53bd-b33d-b0ae4b4c63ae,20-09-2022 23.39,,,,,,,,
https://www.nike.com/t/minnesota-vikings-vapor-untouchable-randy-moss-mens-limited-football-jersey-0HVr75,05-08-2017 12.39,05/19/2017 12:33:00 PM,Jersey,13731579,Midnight Navy,115,USD,OutOfStock,LOYALTY TO YOUR TEAM.The MLB Boston Red Sox Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.Product Details100% polyesterMachine washImportedShown: Midnight NavyStyle: T773BQNBBQ-XVB,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LOYALTY TO YOUR TEAM.</b></p><br/><p>The MLB Boston Red Sox Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Midnight Navy</li><li>Style: T773BQNBBQ-XVB</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/83cb4486-b4d7-4ac2-a359-c5f24ce56f43/boston-red-sox-womens-replica-baseball-jersey-T3tlwS.png",,9aeb3a7b-0820-540d-8618-e2d05ea38084,20-09-2022 23.40,,,,,,,,
https://www.nike.com/t/air-jordan-1-zoom-cmft-shoes-0d4Vf8,05-08-2017 15.18,05/25/2017 08:59:00 AM,Shoes,13838146,Team Gold,135,USD,OutOfStock,LOYALTY TO YOUR CITY.The MLB Arizona Diamondbacks City Connect Jersey helps deliver a comfortable fit with its polyester material. It features an authentic design dedicated to the Valley of the Sun to help give you an exclusive look on game day.Product Details100% polyesterMachine washImportedShown: Team GoldStyle: T770DKC2DKS-KMJ,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LOYALTY TO YOUR CITY.</b></p><br/><p>The MLB Arizona Diamondbacks City Connect Jersey helps deliver a comfortable fit with its polyester material. It features an authentic design dedicated to the Valley of the Sun to help give you an exclusive look on game day.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Team Gold</li><li>Style: T770DKC2DKS-KMJ</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/2c8c1994-c74f-4847-9937-4fa9882c3523/arizona-diamondbacks-city-connect-mens-replica-baseball-jersey-8pr3TS.png",,6e9939f3-810e-5c27-8302-70dffa874c8a,20-09-2022 23.40,,,,,,,,
https://www.nike.com/t/air-pegasus-83-premium-mens-shoes-hJdgTj,05-09-2017 12.17,05/23/2017 07:53:00 AM,Shoes,13915840,White,26.97,USD,InStock," Show your team loyalty in this long-sleeve Gonzaga tee. It has proud Bulldogs graphics on soft cotton fabric that helps keep you comfortable—on game day and any other day.BenefitsDropped shoulders, longer sleeves and a roomy fit through the body and hips give the Max 90 silhouette a relaxed and casual look.Everyday cotton fabric feels soft and lightweight.Product DetailsRibbed collar and cuffs100% cottonMachine washImportedShown: WhiteStyle: DQ0753-100","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Show your team loyalty in this long-sleeve Gonzaga tee. It has proud Bulldogs graphics on soft cotton fabric that helps keep you comfortable—on game day and any other day.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Dropped shoulders, longer sleeves and a roomy fit through the body and hips give the Max 90 silhouette a relaxed and casual look.</li><li>Everyday cotton fabric feels soft and lightweight.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Ribbed collar and cuffs</li><li>100% cotton</li><li>Machine wash</li><li>Imported</li><li>Shown: White</li><li>Style: DQ0753-100</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6b6b2ec4-2d30-44ac-9db5-bd2a5661bd56/max-90-gonzaga-mens-long-sleeve-t-shirt-cPntKQ.png",,ecf083dd-bc26-5ee9-b1f1-3e07d7a91bd6,20-09-2022 23.41,,,,,,,-8781490.615,5297208.219
https://www.nike.com/t/alabama-womens-boxy-t-shirt-dZGnQN,05-09-2017 12.26,05-10-2017 9.40,T-Shirt,12965653,Multi-Color,36,USD,OutOfStock,"FUN, EASY, DRY.The Nike Dri-FIT Set includes a sweat-wicking T-shirt and matching knit shorts for a sporty ensemble that's ready for play.BenefitsDri-FIT technology helps keep little ones dry and comfortable.Knit fabric is soft and comfortable.Product Details100% polyesterMachine WashImportedShown: Multi-ColorStyle: 76G104-GAE","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">FUN, EASY, DRY.</b></p><br/><p>The Nike Dri-FIT Set includes a sweat-wicking T-shirt and matching knit shorts for a sporty ensemble that's ready for play.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Dri-FIT technology helps keep little ones dry and comfortable.</li><li>Knit fabric is soft and comfortable.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine Wash</li><li>Imported</li><li>Shown: Multi-Color</li><li>Style: 76G104-GAE</li></ul></div>",5,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4ea280f3-bb60-4791-baef-40e2fc2f8c9f/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6e685aee-88a8-4722-a58f-146d8c75b650/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cfdb5d60-5d69-41dc-bbf4-b971a3e26f9e/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/db300623-57a0-4e2a-91a7-90af2635b212/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png",,61edafb8-c084-5114-a655-6b23f1484c28,20-09-2022 23.41,,,,,,,,
https://www.nike.com/t/little-kids-jdi-hat-JzwF8x,05-11-2017 9.25,05/13/2017 06:43:00 AM,Hat,14233709,Black,85,USD,InStock,"WARM, BREATHABLE FLEECE.The Nike Therma Crucial Catch (NFL Atlanta Falcons) Hoodie is built with sweat-wicking fleece to help manage your body’s natural heat and keep you warm. The chest is designed with the Crucial Catch pattern and logo to help strengthen the support of a great cause.BenefitsNike Therma fabric helps keep you warm.The hood and adjustable drawstring help provide extra coverage.Product DetailsFront pocket100% polyesterMachine washImportedShown: BlackStyle: NS5700AZU2-8UP","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">WARM, BREATHABLE FLEECE.</b></p><br/><p>The Nike Therma Crucial Catch (NFL Atlanta Falcons) Hoodie is built with sweat-wicking fleece to help manage your body’s natural heat and keep you warm. The chest is designed with the Crucial Catch pattern and logo to help strengthen the support of a great cause.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Therma fabric helps keep you warm.</li><li>The hood and adjustable drawstring help provide extra coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Front pocket</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Black</li><li>Style: NS5700AZU2-8UP</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7efce24d-03f5-43b7-a0da-85445add781c/therma-crucial-catch-atlanta-falcons-mens-pullover-hoodie-9WWwcb.png",S | M | L | XL | 2XL,79509588-d42f-5d91-b35f-ea29aac807d0,20-09-2022 23.41,,,,,,,,
https://www.nike.com/t/fury-mens-printed-headband-GmltrG,05-11-2017 10.04,05/13/2017 06:48:00 AM,Headband,14027597,Flax/Sesame/Fauna Brown/Muslin,119.97,USD,InStock," Channel your skills in footwear designed for Zion Williamson and built for ballers at any level. An adjustable strap up top helps lock your foot in while an Air-Sole unit and firm midsole support high-paced play. Make it your number 1 pick for the court.BenefitsNike Air-Sole unit provides lightweight cushioning.Zoom Air cushioning under the forefoot provides springy, responsive support.Textile and synthetic leather in the upper provide structure and durability.Foam midsole adds responsive cushioning.Padded collar wraps your ankle with a soft touch.Rubber tread gives you durable traction.Product DetailsZion Williamson's name displayed on the tongue and outsoleAdjustable strap over laces for a secure fitJumpman logo on sidePlastic shank at midsole for stabilizationShown: Flax/Sesame/Fauna Brown/MuslinStyle: DV3462-212","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Channel your skills in footwear designed for Zion Williamson and built for ballers at any level. An adjustable strap up top helps lock your foot in while an Air-Sole unit and firm midsole support high-paced play. Make it your number 1 pick for the court.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Air-Sole unit provides lightweight cushioning.</li><li>Zoom Air cushioning under the forefoot provides springy, responsive support.</li><li>Textile and synthetic leather in the upper provide structure and durability.</li><li>Foam midsole adds responsive cushioning.</li><li>Padded collar wraps your ankle with a soft touch.</li><li>Rubber tread gives you durable traction.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Zion Williamson's name displayed on the tongue and outsole</li><li>Adjustable strap over laces for a secure fit</li><li>Jumpman logo on side</li><li>Plastic shank at midsole for stabilization</li><li>Shown: Flax/Sesame/Fauna Brown/Muslin</li><li>Style: DV3462-212</li></ul></div>",4.7,3,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a411221b-097a-4a09-abce-502d02e0b873/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4c664c3f-7389-4bee-9f6a-0fa05ff6b752/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/dca71dc5-c84f-4680-be80-a49115897531/zion-2-mens-basketball-shoes-NlS7lv.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5801372e-9829-424e-ba4a-288453edbec0/zion-2-mens-basketball-shoes-NlS7lv.png",8,7a8a3b52-8ecd-5cd0-ac43-fa133713b908,20-09-2022 23.41,,,,,,,,
